repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,2ce25eac9da09a4082dd6bc195a50206b48f5ca1,2026-02-20T12:19:16+05:30,2026-02-20T12:22:06+05:30,2.83
