repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,c17c1b9080d29ddd3a919623afdd886efbc45f65,2026-02-20T22:23:53+05:30,2026-02-20T22:26:48+05:30,2.92
