repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,8001ee3190fe59a81e94bd83d2402e792d4adf48,2026-02-22T13:24:22+05:30,2026-02-22T13:27:31+05:30,3.15
