repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,cf0c4ce75c8254ca39733286111bb612d1d5a480,2026-02-19T23:46:37+05:30,2026-02-19T23:49:42+05:30,3.08
