repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,a74fc6d46f110990b0f3afd3e00ede3eb9318446,2026-02-23T17:27:30+05:30,2026-02-23T17:30:56+05:30,3.43
