repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,ae4627f0605be9c6ccab797e15eb270c2e8c1b42,2026-02-28T16:39:31+05:30,2026-02-28T16:43:23+05:30,3.87
