repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,20ae4830acc24d09af8fec7aacef73849ca07ac5,2026-02-22T19:40:02+05:30,2026-02-22T19:42:52+05:30,2.83
