repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,0e13daf4267d8d9aec5df4a7532497765633fab7,2025-11-06T00:15:34+05:30,2025-11-06T00:20:24+05:30,4.83
