repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,aa476c4dfe3de0f7bfd916eec5306e2b91c9b400,2026-02-17T21:40:49+05:30,2026-02-17T21:45:38+05:30,4.82
