repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,e4d781f6cde8779695e893d064f860a2d94996c9,2026-03-01T22:20:28+05:30,2026-03-01T22:23:18+05:30,2.83
