repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,b385f91994c464cc312be60769f08a3911388aa8,2026-05-07T00:39:52+05:30,2026-05-07T00:43:01+05:30,3.15
