repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,d8f47ed68cbf7c2b561436df7feb46caed8b8896,2026-02-23T15:36:25+05:30,2026-02-23T15:39:32+05:30,3.12
