repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,2b05c987269d9c337434522523cf7a431165e60c,2026-05-06T23:54:07+05:30,2026-05-06T23:57:20+05:30,3.22
