repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,f3ee683ba53935c257289855aeb76d02a79f43d6,2026-02-13T18:03:02+05:30,2026-02-13T18:05:53+05:30,2.85
