repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,37f7ebdfd6faed757ee7c03d1ead4032d6b1c77a,2026-02-23T16:45:09+05:30,2026-02-23T16:47:47+05:30,2.63
