repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,b10492c19c4e22ecb02bbc549a87e0dbf212c455,2026-02-23T15:07:03+05:30,2026-02-23T15:09:45+05:30,2.70
