repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,49615a146239686d7eb79c6706f3248e887ad30a,2026-03-02T02:45:08+05:30,2026-03-02T02:52:52+05:30,7.73
