repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,f875ecd20c655bb50d6328df1520d5820524a493,2026-03-02T12:35:35+05:30,2026-03-02T12:39:42+05:30,4.12
