repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,f9697b011d1908ca8d2e750cf31ad2c9b15173f0,2026-02-22T14:06:46+05:30,2026-02-22T14:12:04+05:30,5.30
