repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,bcd39cac8d02ebcdf21426438531f7dfb33d9806,2026-02-13T18:34:52+05:30,2026-02-13T18:38:11+05:30,3.32
