repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,e4a7796b73fee49f37bf41f5687cf9c608444d3d,2026-02-20T23:09:28+05:30,2026-02-20T23:14:38+05:30,5.17
