repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,0c6e36a2dcf2691c6a243a5555baef474cd34c15,2026-02-22T15:47:11+05:30,2026-02-22T15:50:13+05:30,3.03
