repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,803809ef0d5f0f6ad7e950086300e7ac6f6cdcc4,2026-02-20T18:59:41+05:30,2026-02-20T19:03:40+05:30,3.98
