repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,4d56038820a06f6310f8bb0a95df538c9698749c,2026-02-19T20:25:17+05:30,2026-02-19T20:30:24+05:30,5.12
