repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,751566739e7f7a5c73a2e79d71a3b5142861d584,2025-12-01T00:12:59+05:30,2025-12-01T00:17:57+05:30,4.97
