repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,70d8fe7012e3756461ad0069ea1c30897dfbce06,2026-02-23T21:02:25+05:30,2026-02-23T21:05:49+05:30,3.40
