repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,b2502479994bae5c198ca138277496479ce85f2a,2026-02-19T22:47:48+05:30,2026-02-19T23:20:13+05:30,32.42
