repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,fab3e2a102061d36d8a0e48d300ce80068d0ff05,2025-12-15T00:12:07+05:30,2025-12-15T00:16:48+05:30,4.68
