repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,d5ff3ac6a6380b255ceb09dc99fde3cfe8172db0,2025-11-30T00:43:49+05:30,2025-11-30T00:46:46+05:30,2.95
