repo,sha,start_ts,end_ts,lead_time_min
Kalana-Bimsara/Dental-Full-Stack-Researchh,a2ec5402628d459d3d0fe90e59141ba30f55484e,2026-03-02T15:27:24+05:30,2026-03-02T15:30:48+05:30,3.40
